date,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,Market,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,MW1,MW2,MW3,MW4,MW5,MW6,MW7,MW8,MW9,MW10,MW11,MW12,MW13,MW14,MW15,MW16,MW17,MW18,MW19,MW20,MW21,MW22,MW23,MW24,MW25,SENT
198711,-8.8428,-5.4632,-5.1501,-4.633,-4.0365,-7.4011,-5.4115,-3.9429,-3.5248,-3.2427,-6.959,-2.8877,-3.4204,-3.3747,-4.3713,-6.7193,-6.4832,-6.7239,-4.8058,-2.3234,-9.9728,-8.6603,-8.5266,-8.1029,-7.7547,-7.814114064,0.009931696,0.005486118,0.006133589,0.003732069,0.006197873,0.012440734,0.006445774,0.008335721,0.00556151,0.005278379,0.023279985,0.014246525,0.015873858,0.015016589,0.010777867,0.032510862,0.032820569,0.031198615,0.025378295,0.020460704,0.229821676,0.14111209,0.101146731,0.135711429,0.101100741,0.010844884,0.006653538,0.005975407,0.005937061,0.007279896,0.013706285,0.008941205,0.008696775,0.007649455,0.0064028,0.02286307,0.016000462,0.014948963,0.013199575,0.009766584,0.041935498,0.030328658,0.027590713,0.027480389,0.019590468,0.263492629,0.132276603,0.116488304,0.114778801,0.067171974,0.593366504
198712,2.4602,4.9251,5.0628,4.3394,3.0436,11.5231,8.7584,6.3648,6.9739,4.6953,11.8329,9.2763,5.9334,4.4341,6.156,12.2516,10.5722,9.348,3.5281,3.6927,7.9951,6.9494,7.47,2.9619,5.8622,6.835772481,0.00977251,0.005566252,0.006292383,0.003862141,0.006428173,0.012417198,0.006569097,0.008624615,0.005716113,0.005570147,0.023650726,0.015093753,0.016404419,0.015792432,0.011222371,0.033104641,0.033432878,0.031656396,0.026298809,0.020961075,0.225685136,0.140181081,0.099106467,0.135395075,0.10119611,0.010849255,0.006649534,0.005982195,0.005919776,0.007273955,0.013714398,0.008929433,0.008702461,0.007634887,0.006395593,0.022891813,0.016004112,0.014965659,0.013222653,0.009783719,0.041866509,0.030364737,0.027629639,0.027489509,0.01961331,0.263024342,0.132240227,0.116210798,0.11512061,0.067520875,0.476643895
198801,5.8119,6.8039,4.2186,4.7586,5.9755,1.5373,3.0811,4.7004,3.822,6.5815,0.9659,3.3084,3.6636,7.2857,5.9105,-0.1298,4.485,4.3178,5.5765,5.3733,1.9259,1.2733,5.1454,8.6199,8.3593,4.25789889,0.009364437,0.005449891,0.006092134,0.003781863,0.00616286,0.01279078,0.006572233,0.008612852,0.005739444,0.005477665,0.024650099,0.01522948,0.01629756,0.015450296,0.011166094,0.034911456,0.034709066,0.03197061,0.024429086,0.020389538,0.228885872,0.14088562,0.099864748,0.130603757,0.100512559,0.01084876,0.006643413,0.005987058,0.005900192,0.007264388,0.013724376,0.008916313,0.008707274,0.007619871,0.006387604,0.022928368,0.016008046,0.014982693,0.013244756,0.009801512,0.041811496,0.030413242,0.027672116,0.027481876,0.019631849,0.262570648,0.132210593,0.115932642,0.115431286,0.067879631,0.38666716
198802,5.6371,7.2084,7.1826,7.249,7.1758,7.9726,11.7647,7.4242,8.2711,7.7256,8.366,7.4844,6.7713,6.681,5.4791,8.171,9.0851,5.8007,4.5899,5.7885,4.1221,5.003,4.3147,1.2518,2.3965,4.599967956,0.00935342,0.005460338,0.006104751,0.003788427,0.006212527,0.012485261,0.006511364,0.008665713,0.005726304,0.005511498,0.023924463,0.014925433,0.015716381,0.015911334,0.011277217,0.033511951,0.034865921,0.032051589,0.024722316,0.020609796,0.224221998,0.13711065,0.100898762,0.136157819,0.104274768,0.0108464,0.006636233,0.005991323,0.005879185,0.007253392,0.013730829,0.008901538,0.008711695,0.007603976,0.006378877,0.022958664,0.016007772,0.014993923,0.013271128,0.009819143,0.041746822,0.030461432,0.027715477,0.027473424,0.019650835,0.262094144,0.132162772,0.115649634,0.115783998,0.068277384,0.328557685
198803,3.8544,4.9607,5.992,4.703,4.2655,1.8846,6.3738,3.4602,2.6985,4.0486,2.2931,0.6323,0.9801,-0.4633,0.3767,-1.4181,0.9169,-0.5401,-0.5237,3.914,-5.0436,-4.6793,-4.4624,-4.2947,-1.2488,-2.518820394,0.009476271,0.005521188,0.00622891,0.003862707,0.006413076,0.013009344,0.007025106,0.008862283,0.005796416,0.005723526,0.024715484,0.015192529,0.015351766,0.015452966,0.011451356,0.034974365,0.036644406,0.032619464,0.024874683,0.020973035,0.222835868,0.138446126,0.101307816,0.132376962,0.100864348,0.010845306,0.006629565,0.005996813,0.005859036,0.007244456,0.01374134,0.008890861,0.008718386,0.00758832,0.00637231,0.022996161,0.016009391,0.015001751,0.013293609,0.009838623,0.041694803,0.030526409,0.02776449,0.027465759,0.019673032,0.261601805,0.132130139,0.115371361,0.116098561,0.068647711,0.247287318
198804,0.4961,0.7059,2.2005,0.4711,3.4976,1.6239,4.3425,2.3807,1.6606,2.032,-1.2834,-0.2355,1.4796,-0.0501,0.9894,-0.175,0.2198,0.702,-1.0946,0.6755,-1.2434,0.5624,1.0943,1.9134,1.8137,0.508044166,0.01006663,0.00582066,0.006700367,0.004072223,0.006795974,0.013543517,0.007475435,0.009311148,0.0061179,0.006125583,0.026023158,0.015354706,0.015923647,0.015189857,0.011628191,0.03548492,0.038021555,0.033336063,0.02540188,0.022385715,0.217580683,0.135814677,0.099403847,0.129997196,0.102424467,0.010850047,0.006625897,0.006006374,0.005841774,0.007239432,0.013756682,0.008884911,0.008728884,0.007576342,0.006369719,0.0230438,0.01601288,0.015014993,0.013312883,0.009859223,0.041649213,0.030603297,0.027818894,0.027465649,0.019707202,0.261059856,0.132082839,0.115085102,0.116385837,0.069018271,0.16016623
198805,-4.078,-2.4382,-1.6308,-2.116,-1.4777,-4.9591,-2.931,-3.3129,-1.55,-1.4003,-1.3224,-2.3034,-1.5511,0.9163,0.6656,-1.2973,-1.3093,-1.0651,1.714,0.5236,-0.4315,-0.1776,-0.6891,2.0303,1.7033,-0.113533641,0.010089823,0.005834514,0.006797629,0.004054194,0.00670577,0.013754057,0.00750418,0.009528875,0.006215664,0.006009454,0.025690609,0.015048661,0.015895099,0.015160256,0.01174001,0.034728776,0.037686213,0.033559888,0.025057029,0.021156606,0.214883964,0.136506582,0.100452404,0.132246411,0.103693332,0.010854669,0.006621888,0.006016312,0.00582342,0.007232589,0.013774156,0.008879343,0.008741107,0.007565708,0.006365945,0.023088105,0.016013951,0.015028481,0.013331669,0.009879728,0.041595452,0.030678399,0.027875593,0.027462678,0.019730465,0.260473877,0.132041058,0.114819474,0.116703912,0.069402022,0.06519663
198806,5.9165,6.2971,5.4068,5.8657,4.28,7.0406,10.8457,7.4549,5.0536,8.2586,6.3635,7.0065,6.1718,5.4985,5.38,6.8158,6.1429,6.1724,3.506,7.9333,3.6948,6.7094,4.8918,2.605,2.518,4.743035662,0.009675602,0.005714548,0.006568114,0.003973485,0.006651265,0.012863652,0.007202998,0.009273066,0.006150266,0.005749619,0.025557137,0.01480627,0.015236091,0.015372497,0.011876974,0.034153462,0.03580979,0.033364505,0.025616859,0.02090571,0.215413475,0.136808099,0.10029465,0.135257593,0.105704275,0.010854824,0.00661578,0.006023413,0.005803305,0.007223632,0.013782862,0.008871075,0.008750754,0.007554505,0.006359332,0.023129027,0.016012618,0.015035367,0.013351359,0.009900276,0.041536723,0.030734949,0.02792941,0.027464801,0.019750186,0.259897232,0.132005967,0.114566598,0.117048982,0.069797023,0.006100035
198807,-1.3775,-1.1896,-1.2225,0.6494,-1.7185,-3.1671,-2.7316,-0.5012,-0.1462,0.5405,-4.6199,-2.2694,-2.1129,-0.5609,-0.5249,-3.7924,-3.9339,-1.3226,-0.4366,-0.4608,-1.517,-1.3895,-0.0843,-0.4009,0.4221,-1.286467479,0.009180383,0.005488182,0.005464095,0.005277874,0.006648344,0.011736542,0.009745969,0.00929249,0.006353216,0.006905536,0.025017242,0.017926464,0.01736733,0.01362027,0.01056178,0.047510429,0.036521145,0.036130762,0.027256952,0.017880168,0.243281292,0.13498172,0.125930395,0.113667056,0.056254366,0.01084325,0.006606115,0.006020853,0.005801355,0.007218341,0.013772829,0.008881513,0.008763489,0.007547588,0.006363156,0.02315992,0.016039002,0.015062464,0.013358798,0.009910829,0.041608538,0.030799186,0.028007797,0.027461655,0.019743093,0.259653467,0.132004185,0.11466014,0.11699218,0.069720259,-0.075025719
198808,-4.7309,-2.9902,-1.5515,-2.1623,-2.6055,-4.8093,-4.9609,-2.5129,-1.5081,-1.56,-4.6995,-3.1622,-2.6648,-0.4133,-1.5634,-4.3586,-3.746,-1.6871,-0.4158,0.6372,-3.4612,-5.677,-2.9586,-2.0378,-3.6919,-3.308480523,0.009148293,0.00550092,0.005470962,0.005323827,0.00659248,0.011476242,0.009525977,0.009424546,0.006460215,0.006662009,0.024188053,0.01742262,0.017311441,0.01378258,0.010696476,0.046357479,0.035771757,0.036334909,0.02758153,0.018093287,0.244172644,0.134860895,0.128134052,0.11225298,0.057453825,0.010832187,0.006597169,0.006018592,0.005799693,0.007212208,0.01376215,0.008889776,0.008777318,0.007541561,0.006364406,0.023183636,0.016060676,0.015088566,0.013367128,0.009921883,0.041670388,0.03085546,0.028086992,0.027461089,0.019738018,0.25944472,0.131998268,0.114757238,0.11691525,0.069655625,-0.166203215
198809,0.3526,2.5841,1.8849,1.3442,1.9912,2.2038,2.163,2.3099,2.3511,2.0284,2.9974,1.4518,2.0731,0.927,2.952,3.8698,0.8194,3.2691,1.3648,3.8368,5.061,4.9433,1.406,3.451,3.357,3.414423628,0.009059381,0.005527298,0.005474582,0.005318847,0.006613219,0.011213345,0.009398729,0.009038675,0.006529643,0.006805556,0.023964759,0.017191979,0.017319212,0.013931774,0.010778324,0.046052913,0.03573301,0.037027883,0.028441356,0.018840384,0.244655142,0.131735281,0.128574925,0.113701229,0.057072551,0.010820341,0.006588252,0.006016179,0.005797947,0.007205945,0.013749964,0.008896659,0.008787268,0.007536593,0.006366315,0.02320426,0.016080684,0.015113414,0.013376174,0.009932661,0.041727096,0.030909285,0.028168186,0.027468422,0.019739497,0.259246363,0.131968313,0.114850823,0.116853132,0.069596229,-0.249237084
198810,-3.542,-2.4235,-1.7138,-2.8618,-1.6413,-2.8434,-1.0895,-0.2332,-0.5794,-1.0207,-2.275,-0.5287,0.3639,0.0707,2.1864,-2.1068,0.2744,0.2144,0.4812,1.9095,1.2541,4.9758,1.0183,1.7667,3.7317,1.320564486,0.008768254,0.005469817,0.005388508,0.005170593,0.0064948,0.010967105,0.009329504,0.008976194,0.00644095,0.006747716,0.023983163,0.016782517,0.017158751,0.013457511,0.010768122,0.046002054,0.034966205,0.037080851,0.027583273,0.018605854,0.249451737,0.132740615,0.126458613,0.114044616,0.057162677,0.010805032,0.006578347,0.006012631,0.005794606,0.007198185,0.013734713,0.00890312,0.008796782,0.007530905,0.006367391,0.023224248,0.016097294,0.015137449,0.013380838,0.009943922,0.041782568,0.030956438,0.028251129,0.027466604,0.01973829,0.259098573,0.13194174,0.114931845,0.116795281,0.069532066,-0.334023496
198811,-5.4515,-5.2906,-4.0497,-4.0184,-4.6377,-4.6088,-3.9208,-2.4089,-4.0334,-2.6739,-3.4665,-3.2961,-4.3391,-0.9338,-1.8183,-2.1694,-3.1574,-4.0739,-2.2711,-1.7606,-2.4867,-1.5343,-2.4503,-1.0181,-0.2262,-2.251811509,0.008330482,0.005145263,0.005131617,0.004908288,0.006323979,0.010574049,0.00908504,0.008770222,0.00627518,0.006540362,0.023259753,0.016287397,0.017062501,0.013335563,0.010592697,0.044681906,0.033737642,0.036841891,0.026996262,0.018765432,0.250454834,0.136834346,0.126632928,0.114702632,0.058729733,0.010786399,0.006565644,0.006006709,0.005788984,0.007188721,0.013716132,0.008907893,0.008804786,0.00752349,0.006366617,0.023237974,0.016108986,0.015160632,0.013383893,0.009953587,0.041826508,0.030993035,0.028330993,0.027459467,0.019737897,0.258976061,0.131947789,0.115011337,0.116734863,0.069481605,-0.41425616
198812,1.1674,3.6839,2.5832,4.3108,1.934,4.6434,3.6786,3.3723,4.3251,2.0761,3.7679,3.5968,2.6178,1.6147,2.4869,2.6616,2.4954,0.7477,1.4783,-1.5513,2.0234,1.3883,1.1097,-0.0716,-0.2054,1.516010571,0.007985155,0.005043371,0.0050468,0.004847179,0.006174147,0.010373429,0.009064816,0.008806324,0.006036943,0.006495559,0.023328199,0.016352865,0.016925823,0.013411305,0.01058144,0.044362993,0.03389087,0.036624959,0.026085048,0.018345996,0.247519817,0.137335726,0.127611832,0.117375101,0.060374303,0.010765563,0.00655231,0.006000349,0.005783205,0.007178429,0.01369646,0.00891228,0.008813167,0.007514216,0.006365235,0.023251508,0.016121058,0.015181318,0.013386715,0.009963208,0.041865982,0.031029157,0.028404546,0.027445312,0.01973374,0.25882458,0.131964834,0.115093166,0.116700604,0.069453058,-0.469147245
198901,4.5687,5.3613,3.9049,4.0217,4.9491,3.3263,4.2723,4.2329,3.4192,6.6259,4.2643,4.4394,4.4383,3.3581,5.0587,4.3027,5.0549,5.5901,5.2896,7.7832,7.1486,6.389,5.877,5.9173,7.7068,6.054320683,0.007935902,0.005161133,0.005120754,0.004944514,0.006104979,0.010766475,0.009321873,0.009018461,0.005977189,0.006578345,0.023739154,0.016781283,0.016940756,0.01334765,0.010003212,0.045169602,0.034423492,0.035937574,0.02543771,0.017901686,0.250209638,0.135676715,0.127817369,0.116043257,0.059641277,0.010742434,0.006539029,0.005994102,0.005777986,0.00716684,0.013678813,0.008918177,0.008823077,0.00750417,0.006364994,0.023267441,0.016136422,0.015201799,0.013387791,0.00996751,0.041911958,0.031069527,0.028472459,0.0274243,0.019724214,0.258708814,0.131970466,0.115176665,0.116656146,0.069414867,-0.509500985
198902,-1.7873,-0.3985,0.3144,0.7832,1.0238,0.312,1.1766,0.8401,0.2676,1.1068,-0.5051,0.241,-0.3882,0.7531,-0.6285,-0.9383,-0.4507,-1.5719,-0.2657,0.8433,-3.6962,-3.4855,-3.1851,-2.2599,-3.1918,-2.361549101,0.007801781,0.005073308,0.005004762,0.00485765,0.006010272,0.010516964,0.009061101,0.008719802,0.005839246,0.006526598,0.023132343,0.016568542,0.016711135,0.013021441,0.009920173,0.044537949,0.034184666,0.035864396,0.025245717,0.018187997,0.253363316,0.135852738,0.127824866,0.115700049,0.060473188,0.010716765,0.006524612,0.00598656,0.005771722,0.007154185,0.013657996,0.008921799,0.008830558,0.007491886,0.006364474,0.02327886,0.016149891,0.015220465,0.013386559,0.009971054,0.041954044,0.031108225,0.028542483,0.027400388,0.019715691,0.258627056,0.131978245,0.115261543,0.116607884,0.069377055,-0.550834199
198903,0.4682,2.2954,4.2401,1.6789,2.2823,1.1609,1.3424,1.7515,0.9787,2.6629,1.6379,0.6328,0.8439,2.8366,1.9431,-1.0859,1.1224,2.4326,-0.0306,2.6878,2.356,-0.3611,3.2551,2.0763,0.5235,1.596987012,0.00786984,0.005141591,0.005096641,0.005017677,0.006232353,0.010693152,0.009308156,0.008982389,0.00602116,0.006657299,0.023702364,0.01708831,0.017108694,0.013170179,0.010122801,0.044817262,0.034980396,0.036265838,0.025840107,0.018809775,0.251078381,0.134656161,0.125371352,0.116025547,0.059942575,0.010694195,0.006512168,0.005980522,0.005767411,0.007144826,0.013640461,0.008927923,0.008839827,0.007481796,0.006365916,0.023295856,0.016167989,0.015242906,0.013386938,0.009976232,0.041998598,0.03115322,0.028613322,0.027384028,0.019714042,0.258516887,0.131971649,0.115322452,0.116564969,0.069335867,-0.577421109
198904,2.2322,2.505,3.2114,1.6761,2.157,3.907,4.198,4.4099,1.9268,4.7225,4.9309,3.8892,3.9763,3.4356,3.4961,5.8144,4.5779,3.2711,4.7681,4.6636,5.4888,4.3715,4.2711,3.7752,2.9975,4.436304443,0.007804582,0.005193494,0.005152036,0.004935027,0.00619224,0.010604312,0.009311515,0.009013908,0.005993523,0.006736353,0.023778377,0.016678847,0.016758351,0.012852239,0.010039464,0.04375188,0.034873605,0.036582835,0.025441571,0.019031655,0.253316673,0.132340921,0.127637854,0.116637852,0.059340886,0.010670936,0.00650021,0.005974899,0.005762325,0.007135206,0.013621914,0.008934368,0.008849621,0.007471807,0.006367731,0.023314317,0.01618397,0.015262809,0.013384828,0.009980829,0.042033035,0.031201319,0.028687879,0.027365111,0.019714385,0.25841858,0.131945087,0.115401113,0.116529837,0.069287883,-0.572196792
198905,1.9383,5.0219,1.7211,3.1212,2.7972,4.5038,1.4646,3.7424,2.905,2.8669,4.9952,3.7194,3.0256,3.3826,2.9445,3.6971,1.8768,2.5228,3.1951,5.5325,3.8918,2.2914,3.6818,3.5368,2.5404,3.359886119,0.007697601,0.005104551,0.005062067,0.004775317,0.006004467,0.01068062,0.009310587,0.008834877,0.005914586,0.006834859,0.024189833,0.016614701,0.01687698,0.012868347,0.010062882,0.043674255,0.03535615,0.036618965,0.025759885,0.019262246,0.258908212,0.124727943,0.128812362,0.116913883,0.059133822,0.010646212,0.00648753,0.005968304,0.00575563,0.00712395,0.013603476,0.008941023,0.008857923,0.007461112,0.006370121,0.02333655,0.016199927,0.015284368,0.01338295,0.009985915,0.042066377,0.031254584,0.028765312,0.027350087,0.019718527,0.258358928,0.131851289,0.115495596,0.116493724,0.069240585,-0.576349984
198906,-4.0781,-2.3954,-3.2337,0.1018,-0.0954,-5.2255,-2.338,-1.56,-1.3967,-2.4129,-4.022,-2.4475,-1.9617,-0.2741,1.9495,-2.756,-2.1496,-0.5696,1.3734,2.5204,-1.2138,-1.1364,-1.9198,-1.3652,0.0836,-1.324143877,0.007612118,0.005086699,0.004972104,0.004720271,0.005971931,0.010647645,0.009016781,0.008923144,0.005922604,0.006725729,0.024475818,0.01665432,0.01685219,0.012909883,0.01006523,0.042694556,0.035037377,0.036489713,0.025827688,0.018588742,0.261758663,0.123835668,0.129503989,0.117064134,0.058643002,0.010619896,0.006474282,0.005960559,0.005748075,0.00711213,0.013584317,0.008945162,0.00886699,0.007450137,0.006371498,0.023361152,0.016215868,0.015305285,0.013381076,0.009991264,0.042090341,0.031305575,0.028841919,0.027334936,0.019717428,0.258328903,0.13175388,0.115597038,0.116456548,0.06918574,-0.566388294
198907,2.0596,3.9385,1.9201,2.3712,0.9626,4.7837,4.2626,2.3809,2.8749,2.8458,4.5888,4.267,2.5364,4.3139,3.0373,7.6375,8.0165,5.5747,5.1397,5.9458,10.9267,8.9163,6.3002,6.8384,5.981,7.280221655,0.008778995,0.005991204,0.004663554,0.004798917,0.006084031,0.013637482,0.010655252,0.010580812,0.007421474,0.005899136,0.023847929,0.017532876,0.014698156,0.014429622,0.010038274,0.04231198,0.034101741,0.030142573,0.027670354,0.02217545,0.192353332,0.168510577,0.129086756,0.121401029,0.073188494,0.010603741,0.006470058,0.005951466,0.005741981,0.007105168,0.013588083,0.008964319,0.008888254,0.007454834,0.006368628,0.023379226,0.016236959,0.015308922,0.013397393,0.009992255,0.042114685,0.031354926,0.028839019,0.027337469,0.019748211,0.257773206,0.132102305,0.115682478,0.116482672,0.069113741,-0.563142414
198908,1.5512,-0.6287,-0.1963,1.6746,0.993,2.4962,2.3377,2.4619,3.0137,1.8223,2.267,2.0392,4.3977,2.3056,1.0939,2.8516,3.1163,2.8981,2.7339,0.8223,-0.8602,1.4357,2.269,1.0898,2.1989,1.387006415,0.008332815,0.005817018,0.004413884,0.004594434,0.005727106,0.013162335,0.01033298,0.010128728,0.007083229,0.005600194,0.023127759,0.016552982,0.014091925,0.014063022,0.009661912,0.042218096,0.03387332,0.029585339,0.027183107,0.021920917,0.199492322,0.171558821,0.128268273,0.120863972,0.072345511,0.01058349,0.006464509,0.005939357,0.005733576,0.007094096,0.013587971,0.00898195,0.008905821,0.007455843,0.006362637,0.023390624,0.016249381,0.015305957,0.013410032,0.009989824,0.042136478,0.031402143,0.028832472,0.027335553,0.019777741,0.257235974,0.132498439,0.115772764,0.116510701,0.069042668,-0.565146958
198909,0.6023,-1.2458,-0.7977,-0.2043,-1.1723,1.6041,-0.4248,0.2865,0.0417,-1.4814,0.8682,-2.1452,-1.9817,-0.9334,-1.9253,-0.2993,-3.6728,-4.0911,-1.3875,-0.1519,0.4127,-1.56,-0.5029,0.1424,-1.1505,-0.700166731,0.008314436,0.005703187,0.004356663,0.00459105,0.005704227,0.01325707,0.010387839,0.010193332,0.007177718,0.005591526,0.023397074,0.016700734,0.014521761,0.014193976,0.009617933,0.042928257,0.03451469,0.030029748,0.027528196,0.02182683,0.195521599,0.171873255,0.128900724,0.12048314,0.072685036,0.010562971,0.006457819,0.005926747,0.005725351,0.00708309,0.013588296,0.009000004,0.00892429,0.007458111,0.006356771,0.02340351,0.016262634,0.015308001,0.013424533,0.009987327,0.042163006,0.031455923,0.028830681,0.027337366,0.019807321,0.25664907,0.132898606,0.115871901,0.11653651,0.068980163,-0.567137594
198910,-5.7306,-6.23,-5.8631,-5.1175,-7.4609,-5.8681,-7.4637,-5.5827,-6.5245,-8.2676,-4.5,-6.5994,-7.125,-5.6388,-5.6588,-3.5788,-4.7866,-7.3376,-3.8115,-5.1302,-0.5473,-4.1808,-3.5705,-3.7829,-0.929,-3.497827645,0.008477637,0.005639016,0.004380411,0.004627476,0.005653115,0.013655566,0.010480764,0.010357713,0.007264649,0.005579783,0.023579177,0.01655444,0.014258872,0.014224861,0.009325158,0.043372306,0.033676929,0.029160834,0.027332749,0.022025093,0.194518813,0.171261515,0.129858761,0.122054501,0.07267986,0.010544552,0.006450903,0.005914968,0.005717628,0.007071915,0.013591444,0.00901833,0.00894377,0.007460957,0.00635079,0.023416556,0.016273425,0.015307215,0.013438918,0.009982242,0.042191072,0.031499267,0.028820526,0.027337993,0.019838352,0.256055659,0.133282705,0.115981204,0.116583877,0.06892573,-0.578775312
198911,-1.2998,-0.7124,-1.3648,-0.7689,-1.7908,-0.4766,0.7809,0.0026,1.0478,-1.7592,1.0641,1.3962,-0.9813,0.3033,1.5672,1.4408,1.2772,-0.4207,-0.0957,0.2615,1.2221,1.71,1.9568,0.5703,0.4274,1.005880027,0.008145902,0.005442916,0.004281034,0.004548757,0.005388901,0.013320965,0.010017553,0.00999446,0.006977393,0.005323481,0.023330602,0.015680286,0.013776809,0.013951047,0.009129453,0.043512373,0.033349678,0.028109599,0.027322712,0.021131171,0.201213517,0.170692534,0.129169182,0.121642272,0.074547402,0.010522476,0.006441703,0.005902815,0.005709565,0.007059013,0.013590199,0.009031259,0.008959222,0.007461309,0.006342669,0.0234264,0.016275666,0.015302275,0.01344988,0.009975437,0.042218148,0.03153914,0.02879794,0.027338074,0.019860549,0.255552201,0.133643666,0.116079772,0.11663263,0.068887992,-0.574446494
198912,-1.4367,-1.5107,-1.72,-1.3942,-2.3204,0.4726,-0.6863,0.0673,0.4688,-1.0978,-0.4103,-0.1496,-2.0494,1.2174,-0.8415,2.078,1.4474,0.8726,0.6579,1.6891,0.0733,0.3772,3.8112,4.3901,0.4097,1.277313131,0.007883587,0.005376796,0.004186099,0.004444582,0.005252665,0.013187931,0.010034966,0.009817999,0.006823774,0.005191034,0.023026791,0.015796948,0.013406841,0.013684956,0.009179202,0.043865353,0.032941996,0.027746183,0.027036289,0.02100947,0.202284042,0.172215712,0.13019778,0.121298822,0.074110181,0.010498975,0.006432382,0.005890023,0.005700662,0.007045174,0.013587621,0.009044413,0.008972681,0.007460581,0.006333692,0.023433128,0.016278925,0.015294051,0.013457996,0.009969504,0.042246858,0.031574106,0.028772348,0.027336704,0.019881835,0.255049354,0.134017653,0.116191114,0.116682021,0.068848199,-0.565985834
